519710	交银策略回报灵活配置混合	57.52	恒瑞医药	4.97
519710	交银策略回报灵活配置混合	57.52	酒鬼酒	4.43
519710	交银策略回报灵活配置混合	57.52	青岛啤酒	4.35
519710	交银策略回报灵活配置混合	57.52	金域医学	3.51
519710	交银策略回报灵活配置混合	57.52	格力电器	3.50
519710	交银策略回报灵活配置混合	57.52	山东药玻	3.09
519710	交银策略回报灵活配置混合	57.52	伊力转债	0.95
001300	大成睿景灵活配置混合A	57.32	鸿路钢构	9.93
001300	大成睿景灵活配置混合A	57.32	菲利华	9.69
001300	大成睿景灵活配置混合A	57.32	赤峰黄金	9.58
001300	大成睿景灵活配置混合A	57.32	和顺石油	7.60
001300	大成睿景灵活配置混合A	57.32	卓越新能	5.41
001300	大成睿景灵活配置混合A	57.32	斯迪克	5.14
001300	大成睿景灵活配置混合A	57.32	万兴科技	4.90
001300	大成睿景灵活配置混合A	57.32	万润股份	4.22
001300	大成睿景灵活配置混合A	57.32	歌尔股份	3.98
001300	大成睿景灵活配置混合A	57.32	中顺洁柔	3.94
001490	汇添富国企创新股票	57.16	南极电商	8.45
001490	汇添富国企创新股票	57.16	贵州茅台	8.06
001490	汇添富国企创新股票	57.16	中国中免	5.99
001490	汇添富国企创新股票	57.16	迈瑞医疗	4.90
001490	汇添富国企创新股票	57.16	药明康德	3.89
001490	汇添富国企创新股票	57.16	金域医学	3.84
001490	汇添富国企创新股票	57.16	康泰生物	2.95
001490	汇添富国企创新股票	57.16	长春高新	2.94
001490	汇添富国企创新股票	57.16	立讯精密	2.72
000746	招商行业精选股票基金	56.88	长春高新	8.95
000746	招商行业精选股票基金	56.88	通策医疗	8.51
000746	招商行业精选股票基金	56.88	泰格医药	8.22
000746	招商行业精选股票基金	56.88	通威股份	7.15
000746	招商行业精选股票基金	56.88	爱尔眼科	6.44
000746	招商行业精选股票基金	56.88	贵州茅台	5.73
000746	招商行业精选股票基金	56.88	山西汾酒	5.70
000746	招商行业精选股票基金	56.88	东方雨虹	5.63
000746	招商行业精选股票基金	56.88	今世缘	5.63
000746	招商行业精选股票基金	56.88	20国债01	4.49
000746	招商行业精选股票基金	56.88	05国债(12)	0.01
001496	工银聚焦30股票	56.74	贵州茅台	5.66
001496	工银聚焦30股票	56.74	泰格医药	5.03
001496	工银聚焦30股票	56.74	药明康德	4.09
001496	工银聚焦30股票	56.74	百润股份	3.98
001496	工银聚焦30股票	56.74	立讯精密	3.87
001496	工银聚焦30股票	56.74	赣锋锂业	3.86
001496	工银聚焦30股票	56.74	珀莱雅	3.79
001496	工银聚焦30股票	56.74	金山办公	3.62
001496	工银聚焦30股票	56.74	健帆生物	3.61
001496	工银聚焦30股票	56.74	晨光转债	0.19
001301	大成睿景灵活配置混合C	56.6	鸿路钢构	9.93
001301	大成睿景灵活配置混合C	56.6	菲利华	9.69
001301	大成睿景灵活配置混合C	56.6	赤峰黄金	9.58
001301	大成睿景灵活配置混合C	56.6	和顺石油	7.60
001301	大成睿景灵活配置混合C	56.6	卓越新能	5.41
001301	大成睿景灵活配置混合C	56.6	斯迪克	5.14
001301	大成睿景灵活配置混合C	56.6	万兴科技	4.90
001301	大成睿景灵活配置混合C	56.6	万润股份	4.22
001301	大成睿景灵活配置混合C	56.6	歌尔股份	3.98
001301	大成睿景灵活配置混合C	56.6	中顺洁柔	3.94
001156	申万菱信新能源汽车混合	56.27	亿纬锂能	10.69
001156	申万菱信新能源汽车混合	56.27	宁德时代	10.18
001156	申万菱信新能源汽车混合	56.27	新宙邦	7.44
001156	申万菱信新能源汽车混合	56.27	三花智控	6.55
001156	申万菱信新能源汽车混合	56.27	先导智能	6.46
001156	申万菱信新能源汽车混合	56.27	隆基股份	5.72
001156	申万菱信新能源汽车混合	56.27	科达利	5.03
001156	申万菱信新能源汽车混合	56.27	拓普集团	4.84
001156	申万菱信新能源汽车混合	56.27	漫步者	4.79
001156	申万菱信新能源汽车混合	56.27	威华股份	4.62
008314	上投摩根慧选成长A	56.19	中芯国际	8.92
008314	上投摩根慧选成长A	56.19	立讯精密	7.75
008314	上投摩根慧选成长A	56.19	腾讯控股	6.77
008314	上投摩根慧选成长A	56.19	美团点评-W	6.14
008314	上投摩根慧选成长A	56.19	宁德时代	5.62
